x,t,u_pred,u_true,error
1.020408e-01,2.448980e-01,2.475173e-01,2.474507e-01,6.662309e-05
1.020408e-01,2.653061e-01,2.426169e-01,2.425164e-01,1.004189e-04
1.020408e-01,2.857143e-01,2.378173e-01,2.376805e-01,1.368225e-04
1.020408e-01,3.061225e-01,2.331147e-01,2.329410e-01,1.736879e-04
1.020408e-01,3.265306e-01,2.285058e-01,2.282961e-01,2.096891e-04
1.020408e-01,3.469388e-01,2.239877e-01,2.237437e-01,2.439469e-04
1.020408e-01,3.673469e-01,2.195588e-01,2.192821e-01,2.766699e-04
1.020408e-01,3.877551e-01,2.152174e-01,2.149095e-01,3.078580e-04
1.020408e-01,4.081632e-01,2.109618e-01,2.106241e-01,3.376603e-04
1.020408e-01,4.285714e-01,2.067898e-01,2.064241e-01,3.656298e-04
1.020408e-01,4.489796e-01,2.026989e-01,2.023080e-01,3.909618e-04
1.020408e-01,4.693877e-01,1.986864e-01,1.982738e-01,4.125684e-04
1.020408e-01,4.897959e-01,1.947494e-01,1.943201e-01,4.292727e-04
1.020408e-01,5.102041e-01,1.908855e-01,1.904453e-01,4.402101e-04
1.020408e-01,5.306122e-01,1.870927e-01,1.866477e-01,4.450232e-04
1.020408e-01,5.510204e-01,1.833698e-01,1.829258e-01,4.439652e-04
1.020408e-01,5.714286e-01,1.797159e-01,1.792782e-01,4.377365e-04
1.020408e-01,5.918368e-01,1.761310e-01,1.757033e-01,4.277676e-04
1.020408e-01,6.122449e-01,1.726154e-01,1.721997e-01,4.157722e-04
1.020408e-01,6.326531e-01,1.691694e-01,1.687659e-01,4.035085e-04
1.020408e-01,6.530612e-01,1.657937e-01,1.654006e-01,3.930330e-04
1.020408e-01,6.734694e-01,1.624885e-01,1.621024e-01,3.860146e-04
1.020408e-01,6.938776e-01,1.592541e-01,1.588700e-01,3.840774e-04
1.020408e-01,7.142857e-01,1.560904e-01,1.557021e-01,3.883541e-04
1.020408e-01,7.346939e-01,1.529969e-01,1.525973e-01,3.995746e-04
1.020408e-01,7.551020e-01,1.499720e-01,1.495544e-01,4.175454e-04
1.020408e-01,7.755102e-01,1.470138e-01,1.465722e-01,4.415363e-04
