x,y,t,u_pred,u_true,v_pred,v_true
0.000000e+00,8.421053e-01,0.000000e+00,9.997627e-01,1.000000e+00,9.710761e-04,0.000000e+00
0.000000e+00,8.421053e-01,1.111111e-01,9.996778e-01,9.903744e-01,9.935470e-04,1.101068e-03
0.000000e+00,8.421053e-01,2.222222e-01,9.996618e-01,9.958367e-01,9.511383e-04,1.769665e-04
0.000000e+00,8.421053e-01,3.333333e-01,9.996638e-01,9.982853e-01,9.408565e-04,2.017718e-05
0.000000e+00,8.421053e-01,4.444444e-01,9.996669e-01,9.992955e-01,9.397836e-04,2.192209e-06
0.000000e+00,8.421053e-01,5.555556e-01,9.996728e-01,9.997104e-01,9.398432e-04,2.371290e-07
0.000000e+00,8.421053e-01,6.666667e-01,9.996861e-01,9.998809e-01,9.409459e-04,2.584757e-08
0.000000e+00,8.421053e-01,7.777778e-01,9.996998e-01,9.999511e-01,9.445520e-04,2.767773e-09
0.000000e+00,8.421053e-01,8.888889e-01,9.997236e-01,9.999799e-01,9.497376e-04,3.039451e-10
0.000000e+00,8.421053e-01,1.000000e+00,9.997222e-01,9.999917e-01,9.520920e-04,3.226066e-11
0.000000e+00,8.947368e-01,0.000000e+00,9.997409e-01,1.000000e+00,9.739967e-04,0.000000e+00
0.000000e+00,8.947368e-01,1.111111e-01,9.996763e-01,9.904689e-01,9.925338e-04,1.018676e-03
0.000000e+00,8.947368e-01,2.222222e-01,9.996619e-01,9.958390e-01,9.547146e-04,1.753686e-04
0.000000e+00,8.947368e-01,3.333333e-01,9.996638e-01,9.982855e-01,9.410949e-04,2.014395e-05
0.000000e+00,8.947368e-01,4.444444e-01,9.996664e-01,9.992956e-01,9.399028e-04,2.191051e-06
0.000000e+00,8.947368e-01,5.555556e-01,9.996704e-01,9.997104e-01,9.399028e-04,2.370680e-07
0.000000e+00,8.947368e-01,6.666667e-01,9.996853e-01,9.998809e-01,9.411247e-04,2.584381e-08
0.000000e+00,8.947368e-01,7.777778e-01,9.996952e-01,9.999511e-01,9.455057e-04,2.767541e-09
0.000000e+00,8.947368e-01,8.888889e-01,9.997181e-01,9.999799e-01,9.513171e-04,3.039300e-10
