x,t,u_pred,u_true,error
1.224490e-01,8.163265e-02,3.510732e-01,3.494737e-01,1.599431e-03
1.224490e-01,1.020408e-01,3.439920e-01,3.258137e-01,1.817834e-02
1.224490e-01,1.224490e-01,3.370318e-01,3.285146e-01,8.517206e-03
1.224490e-01,1.428571e-01,3.301874e-01,3.439374e-01,1.374999e-02
1.224490e-01,1.632653e-01,3.234554e-01,3.037840e-01,1.967135e-02
1.224490e-01,1.836735e-01,3.168342e-01,3.101192e-01,6.715059e-03
1.224490e-01,2.040816e-01,3.103234e-01,3.053856e-01,4.937828e-03
1.224490e-01,2.244898e-01,3.039236e-01,3.037316e-01,1.920462e-04
1.224490e-01,2.448980e-01,2.976357e-01,2.825572e-01,1.507851e-02
1.224490e-01,2.653061e-01,2.914613e-01,2.801452e-01,1.131612e-02
1.224490e-01,2.857143e-01,2.854018e-01,2.826205e-01,2.781332e-03
1.224490e-01,3.061225e-01,2.794583e-01,2.886063e-01,9.148061e-03
1.224490e-01,3.265306e-01,2.736319e-01,2.666944e-01,6.937563e-03
1.224490e-01,3.469388e-01,2.679239e-01,2.657382e-01,2.185762e-03
1.224490e-01,3.673469e-01,2.623346e-01,2.536663e-01,8.668303e-03
1.224490e-01,3.877551e-01,2.568645e-01,2.621095e-01,5.244970e-03
1.224490e-01,4.081632e-01,2.515138e-01,2.376899e-01,1.382390e-02
1.224490e-01,4.285714e-01,2.462821e-01,2.532159e-01,6.933808e-03
1.224490e-01,4.489796e-01,2.411686e-01,2.488898e-01,7.721230e-03
1.224490e-01,4.693877e-01,2.361724e-01,2.576041e-01,2.143165e-02
1.224490e-01,4.897959e-01,2.312921e-01,2.184283e-01,1.286374e-02
1.224490e-01,5.102041e-01,2.265259e-01,2.228042e-01,3.721714e-03
1.224490e-01,5.306122e-01,2.218723e-01,2.198915e-01,1.980796e-03
1.224490e-01,5.510204e-01,2.173290e-01,2.174031e-01,7.408857e-05
1.224490e-01,5.714286e-01,2.128941e-01,2.020142e-01,1.087981e-02
1.224490e-01,5.918368e-01,2.085651e-01,2.169374e-01,8.372337e-03
1.224490e-01,6.122449e-01,2.043398e-01,2.123452e-01,8.005425e-03
1.224490e-01,6.326531e-01,2.002158e-01,1.908953e-01,9.320498e-03
1.224490e-01,6.530612e-01,1.961902e-01,1.825444e-01,1.364581e-02
1.224490e-01,6.734694e-01,1.922602e-01,1.988983e-01,6.638154e-03
1.224490e-01,6.938776e-01,1.884228e-01,1.817139e-01,6.708845e-03
1.224490e-01,7.142857e-01,1.846745e-01,1.941713e-01,9.496763e-03
1.224490e-01,7.346939e-01,1.810118e-01,1.846740e-01,3.662199e-03
1.224490e-01,7.551020e-01,1.774305e-01,1.813918e-01,3.961265e-03
1.224490e-01,7.755102e-01,1.739271e-01,1.734736e-01,4.535317e-04
1.224490e-01,7.959183e-01,1.704974e-01,1.629402e-01,7.557184e-03
1.224490e-01,8.163266e-01,1.671376e-01,1.747851e-01,7.647529e-03
1.224490e-01,8.367347e-01,1.638447e-01,1.719201e-01,8.075416e-03
1.224490e-01,8.571429e-01,1.606166e-01,1.503430e-01,1.027362e-02
1.224490e-01,8.775510e-01,1.574517e-01,1.745920e-01,1.714037e-02
1.224490e-01,8.979592e-01,1.543497e-01,1.476304e-01,6.719217e-03
1.224490e-01,9.183673e-01,1.513113e-01,1.658521e-01,1.454076e-02
