epoch,loss,loss/bc_bottom,loss/bc_left,loss/bc_right,loss/bc_top,loss/pde_residual,lr,step
176,0.005549932364374399,0.00022008235100656748,0.00023942968982737511,0.00023950659669935703,0.0002394777548033744,0.004611438140273094,,79649
,,,,,,,0.001,79650
177,0.005415493622422218,0.0003072400577366352,0.0003361463895998895,0.00033651318517513573,0.0003365273878443986,0.0040990677662193775,,80099
,,,,,,,0.001,80100
178,0.0068565309047698975,0.0003786097513511777,0.00040874924161471426,0.0004059079510625452,0.0004102237580809742,0.005253041163086891,,80549
,,,,,,,0.001,80550
179,0.005616931244730949,0.00035648184712044895,0.00038155767833814025,0.0003839449491351843,0.0003800737904384732,0.004114874172955751,,80999
,,,,,,,0.001,81000
180,0.007394584361463785,0.0007083411328494549,0.000767157762311399,0.000758898735512048,0.0007479931809939444,0.0044121951796114445,,81449
,,,,,,,0.001,81450
181,0.0061559006571769714,0.00027753206086345017,0.000301609979942441,0.0003021301527041942,0.0002936581149697304,0.004980972036719322,,81899
,,,,,,,0.001,81900
182,0.00415456248447299,0.00028015009593218565,0.00029936773353256285,0.0003006818296853453,0.0002953045768663287,0.0029790597036480904,,82349
,,,,,,,0.001,82350
183,0.0059187947772443295,0.0002728967519942671,0.00028973296866752207,0.0002944782900158316,0.0002954636584036052,0.004766225349158049,,82799
,,,,,,,0.001,82800
184,0.008606079034507275,0.0006570479017682374,0.0006976545555517077,0.0006975156720727682,0.0006559325847774744,0.005897928960621357,,83249
,,,,,,,0.001,83250
185,0.004984992556273937,0.00023748398234602064,0.0002488421741873026,0.00025385740445926785,0.00025160962832160294,0.003993198741227388,,83699
,,,,,,,0.001,83700
186,0.0055237868800759315,0.0003143753856420517,0.0003448233474045992,0.00034181997762061656,0.0003358607064001262,0.004186909645795822,,84149
,,,,,,,0.001,84150
187,0.0048853373154997826,0.00021767524594906718,0.00023289401724468917,0.00023799487098585814,0.0002376939228270203,0.00395907973870635,,84599
,,,,,,,0.001,84600
188,0.006884913891553879,0.0005995321553200483,0.000643545005004853,0.00064155861036852,0.0006324126152321696,0.0043678684160113335,,85049
,,,,,,,0.001,85050
189,0.0044540343806147575,0.00016249307373072952,0.0001759621372912079,0.00018192481365986168,0.00018226214160677046,0.0037513927090913057,,85499
,,,,,,,0.001,85500
190,0.005517801269888878,0.00034321396378800273,0.00036300774081610143,0.00036474678199738264,0.0003635018365457654,0.0040833307430148125,,85949
,,,,,,,0.001,85950
191,0.007488011848181486,0.0004300187574699521,0.00046655203914269805,0.00046678795479238033,0.0004587072180584073,0.005665948614478111,,86399
,,,,,,,0.001,86400
192,0.00517120398581028,0.0003010437358170748,0.00032178129185922444,0.0003219491627532989,0.00032038052449934185,0.003906052792444825,,86849
,,,,,,,0.001,86850
193,0.004744344856590033,0.0002448541927151382,0.00026411167345941067,0.0002627540088724345,0.00025768749765120447,0.0037149374838918447,,87299
,,,,,,,0.001,87300
194,0.005838604178279638,0.0002985049213748425,0.00032348610693588853,0.0003222684026695788,0.0003133117570541799,0.00458103371784091,,87749
,,,,,,,0.001,87750
195,0.004674154799431562,0.0002454516652505845,0.0002625105553306639,0.0002629079972393811,0.00026648520724847913,0.003636800916865468,,88199
,,,,,,,0.001,88200
196,0.004675254225730896,0.00026871776208281517,0.00028236201615072787,0.00028628407744690776,0.0002835093473549932,0.0035543814301490784,,88649
,,,,,,,0.001,88650
197,0.004464159719645977,0.00023203215096145868,0.0002460078103467822,0.0002525643212720752,0.00025046925293281674,0.0034830858930945396,,89099
,,,,,,,0.001,89100
198,0.004532197490334511,0.0002265905641252175,0.00024383197887800634,0.00025334296515211463,0.00024371182371396571,0.0035647207405418158,,89549
,,,,,,,0.001,89550
199,0.0047699641436338425,0.00019445510406512767,0.00020633927488233894,0.0002114285744028166,0.00021434247901197523,0.003943399526178837,,89999
,,,,,,,0.001,90000
200,0.004788539372384548,0.0002816208580043167,0.0003026785561814904,0.0003034854889847338,0.0003030808875337243,0.003597673261538148,,90449
,,,,,,,0.001,90450
201,0.005788547918200493,0.0002403691178187728,0.0002545396564528346,0.0002529933990444988,0.0002530657220631838,0.004787582438439131,,90899
,,,,,,,0.001,90900
202,0.005077352747321129,0.00026160621200688183,0.0002781505754683167,0.00028239950188435614,0.0002819299988914281,0.003973264247179031,,91349
,,,,,,,0.001,91350
203,0.004860803484916687,0.00028390204533934593,0.00030796710052527487,0.0003078965237364173,0.0003094944986514747,0.0036515386309474707,,91799
,,,,,,,0.001,91800
204,0.004758062772452831,0.00022348976926878095,0.00023410945141222328,0.00023707564105279744,0.0002346001419937238,0.003828787012025714,,92249
,,,,,,,0.001,92250
205,0.005388303194195032,0.00032097980147227645,0.0003348606114741415,0.00033097193227149546,0.0003337802772875875,0.004067710600793362,,92699
,,,,,,,0.001,92700
206,0.0045752692967653275,0.0002221866452600807,0.00023997054086066782,0.00024233857402577996,0.00023862843227107078,0.0036321452353149652,,93149
,,,,,,,0.001,93150
207,0.004383376333862543,0.0002743738587014377,0.00029181354329921305,0.0002914255892392248,0.0002874518104363233,0.0032383131328970194,,93599
,,,,,,,0.001,93600
208,0.004693767987191677,0.00024770962772890925,0.0002666737127583474,0.000265554670477286,0.0002604426699690521,0.0036533884704113007,,94049
,,,,,,,0.001,94050
209,0.0042556896805763245,0.00019686280575115234,0.00021039083367213607,0.00021298366482369602,0.00021420099074020982,0.0034212542232125998,,94499
,,,,,,,0.001,94500
210,0.0043809860944747925,0.00021014826779719442,0.00022436330618802458,0.00023107988818082958,0.00023073350894264877,0.0034846628550440073,,94949
,,,,,,,0.001,94950
211,0.004291219171136618,0.0002420870296191424,0.0002623196633066982,0.0002616783604025841,0.0002551903307903558,0.003269945038482547,,95399
,,,,,,,0.001,95400
212,0.005848241504281759,0.00034685671562328935,0.00037278980016708374,0.00037308497121557593,0.000360047968570143,0.004395461641252041,,95849
,,,,,,,0.001,95850
213,0.005104914307594299,0.00023872284509707242,0.00025821515009738505,0.00026033620815724134,0.00025617555365897715,0.00409146212041378,,96299
,,,,,,,0.001,96300
214,0.0048704310320317745,0.0002947122266050428,0.00032298819860443473,0.0003236197808291763,0.0003179165651090443,0.003611197229474783,,96749
,,,,,,,0.001,96750
215,0.004170464817434549,0.0002721496857702732,0.00029755826108157635,0.000300337967928499,0.00029098097002133727,0.0030094371177256107,,97199
,,,,,,,0.001,97200
216,0.006522083189338446,0.0003245069528929889,0.0003537321463227272,0.00036220584297552705,0.0003528808883856982,0.005128756631165743,,97649
,,,,,,,0.001,97650
217,0.004655621945858002,0.00038888922426849604,0.00041844064253382385,0.00041743883048184216,0.0004056010511703789,0.0030252535361796618,,98099
,,,,,,,0.001,98100
218,0.0042252978309988976,0.00019052581046707928,0.00020257668802514672,0.00020392099395394325,0.00020201809820719063,0.0034262582194060087,,98549
,,,,,,,0.001,98550
219,0.005799622740596533,0.00028264016145840287,0.0003069547819904983,0.0003025416226591915,0.000296298268949613,0.004611188545823097,,98999
,,,,,,,0.001,99000
220,0.005096958950161934,0.00026306670042686164,0.00028435999411158264,0.000285269197775051,0.00028566952096298337,0.00397859700024128,,99449
,,,,,,,0.001,99450
221,0.0039246403612196445,0.00022567050473298877,0.0002457595837768167,0.0002462064439896494,0.00023963050625752658,0.00296737439930439,,99899
,,,,,,,0.001,99900
222,0.006025135051459074,0.00034466508077457547,0.0003672724706120789,0.00036943398299627006,0.000365247018635273,0.004578516352921724,,100349
,,,,,,,0.001,100350
223,0.004246628377586603,0.00020280297030694783,0.00022046662343200296,0.00022058936883695424,0.00022148054267745465,0.0033812886103987694,,100799
,,,,,,,0.001,100800
224,0.004803466144949198,0.0002661769394762814,0.0002867946750484407,0.00028636911883950233,0.00028266210574656725,0.003681464120745659,,101249
,,,,,,,0.001,101250
225,0.004473905079066753,0.0002722871722653508,0.00029415966127999127,0.00029382327920757234,0.0002873358898796141,0.0033263000659644604,,101699
,,,,,,,0.001,101700
226,0.004024425521492958,0.00019065127708017826,0.0002034628705587238,0.0002093159273499623,0.00020181019499432296,0.0032191856298595667,,102149
,,,,,,,0.001,102150
227,0.005183686502277851,0.00032719422597438097,0.0003480128652881831,0.00035110744647681713,0.00034625237458385527,0.0038111184258013964,,102599
,,,,,,,0.001,102600
228,0.005349506624042988,0.00024782808031886816,0.0002614106051623821,0.0002670307585503906,0.00025646176072768867,0.004316775128245354,,103049
,,,,,,,0.001,103050
229,0.004363618325442076,0.00018892326625064015,0.00019978552882093936,0.00020052003674209118,0.00019857090956065804,0.0035758179146796465,,103499
,,,,,,,0.001,103500
230,0.004335558507591486,0.00020732150005642325,0.00022616649221163243,0.0002255728904856369,0.00021631392883136868,0.0034601790830492973,,103949
,,,,,,,0.001,103950
231,0.0042108092457056046,0.0001635011431062594,0.0001718453859211877,0.000176216010004282,0.00017284134810324758,0.003526404732838273,,104399
,,,,,,,0.001,104400
232,0.004299889784306288,0.00017256825231015682,0.00018178026948589832,0.00018596880545374006,0.00017854254110716283,0.0035810298286378384,,104849
,,,,,,,0.001,104850
233,0.004672232083976269,0.00028773845406249166,0.00031194902840070426,0.0003113613638561219,0.00030180235626176,0.0034593790769577026,,105299
,,,,,,,0.001,105300
234,0.005499410443007946,0.00023209517530631274,0.0002456604561302811,0.00024840145488269627,0.0002424175472697243,0.004530834499746561,,105749
,,,,,,,0.001,105750
235,0.004144914448261261,0.000244615541305393,0.0002648331574164331,0.0002722316130530089,0.00025876425206661224,0.0031044690404087305,,106199
,,,,,,,0.001,106200
236,0.004022825974971056,0.00025375038967467844,0.0002714639704208821,0.00027566106291487813,0.0002643136540427804,0.002957636723294854,,106649
,,,,,,,0.001,106650
237,0.0044739628210663795,0.00021980963356327266,0.00023365211382042617,0.0002376713091507554,0.00022976662148721516,0.00355306314304471,,107099
,,,,,,,0.001,107100
238,0.004588359501212835,0.00023502118710894138,0.00025110880960710347,0.00025527243269607425,0.0002484817523509264,0.0035984741989523172,,107549
,,,,,,,0.001,107550
239,0.004450755659490824,0.00024255084281321615,0.0002634789561852813,0.00026445480762049556,0.0002549456257838756,0.0034253268968313932,,107999
,,,,,,,0.001,108000
240,0.004154912196099758,0.00022060121409595013,0.00023613616940565407,0.00024177203886210918,0.00023364179651252925,0.0032227598130702972,,108449
,,,,,,,0.001,108450
241,0.0049507031217217445,0.00020349552505649626,0.00021277222549542785,0.0002148825442418456,0.00020951750047970563,0.004110035952180624,,108899
,,,,,,,0.001,108900
242,0.004237854387611151,0.0002303530345670879,0.00024024758022278547,0.00024735074839554727,0.00024006313469726592,0.0032798396423459053,,109349
,,,,,,,0.001,109350
243,0.0037371290381997824,0.00023961729311849922,0.00025399986770935357,0.00026055992930196226,0.0002461250696796924,0.002736826427280903,,109799
,,,,,,,0.001,109800
244,0.003609026549383998,0.00020743065397255123,0.000217029606574215,0.00021961711172480136,0.00021173346613068134,0.002753215841948986,,110249
,,,,,,,0.001,110250
245,0.004222085699439049,0.00022588660067413002,0.00024654442677274346,0.0002458664239384234,0.00023452569439541548,0.0032692630775272846,,110699
,,,,,,,0.001,110700
246,0.003922584000974894,0.0001418181782355532,0.00015061935118865222,0.00015139674360398203,0.00014730812108609825,0.003331440733745694,,111149
,,,,,,,0.001,111150
247,0.003504027146846056,0.00023305477225221694,0.00024652958381921053,0.00024951662635430694,0.00023822231742087752,0.002536703832447529,,111599
,,,,,,,0.001,111600
248,0.007401794195175171,0.00030585521017201245,0.00034105239319615066,0.00032892325543798506,0.00030473104561679065,0.006121229380369186,,112049
,,,,,,,0.001,112050
249,0.0034245182760059834,0.0002489302132744342,0.0002602534368634224,0.0002633945259731263,0.0002493681968189776,0.0024025714956223965,,112499
,,,,,,,0.001,112500
250,0.003713741200044751,0.00018029029888566583,0.00018980979803018272,0.00019287450413685292,0.00018508208449929953,0.00296568451449275,,112949
,,,,,,,0.001,112950
251,0.004409746266901493,0.00017536438826937228,0.00018813950009644032,0.00019018424791283906,0.00017728589591570199,0.003678769338876009,,113399
,,,,,,,0.001,113400
252,0.004225705750286579,0.00025530849234201014,0.0002666983345989138,0.00026906863786280155,0.0002606080670375377,0.0031740234699100256,,113849
,,,,,,,0.001,113850
253,0.0035740965977311134,0.00017705965728964657,0.00018752766482066363,0.00019047957903239876,0.00018359601381234825,0.002835432766005397,,114299
,,,,,,,0.001,114300
254,0.0030991395469754934,0.0002135768736479804,0.0002213814004790038,0.0002262159832753241,0.00021583764464594424,0.002222128212451935,,114749
,,,,,,,0.001,114750
255,0.005374639295041561,0.00021697361080441624,0.00023038577637635171,0.0002318600018043071,0.00022062563220970333,0.0044747935608029366,,115199
,,,,,,,0.001,115200
256,0.0039873551577329636,0.0002240190951852128,0.0002338223857805133,0.00023490872990805656,0.00022849946981295943,0.003066103905439377,,115649
,,,,,,,0.001,115650
257,0.005126658361405134,0.0003143015201203525,0.0003292197361588478,0.00033378074294887483,0.00031338518601842225,0.003835971001535654,,116099
,,,,,,,0.001,116100
258,0.003446040442213416,0.00024536848650313914,0.00025525098317302763,0.00026045500999316573,0.0002475565124768764,0.002437406685203314,,116549
,,,,,,,0.001,116550
259,0.004090515896677971,0.0001710603100946173,0.0001748981449054554,0.00017716779257170856,0.00017299527826253325,0.0033943953458219767,,116999
,,,,,,,0.001,117000
260,0.003807791043072939,0.00017607399786356837,0.00018169425311498344,0.00018767423171084374,0.00018103087495546788,0.00308132148347795,,117449
,,,,,,,0.001,117450
261,0.003897781716659665,0.0002094497758662328,0.00021814795036334544,0.00022438920859713107,0.00021530932281166315,0.0030304868705570698,,117899
,,,,,,,0.001,117900
262,0.0046278443187475204,0.00027209860854782164,0.0002884830755647272,0.0002948702604044229,0.0002781939401756972,0.0034941965714097023,,118349
,,,,,,,0.001,118350
263,0.003865225473418832,0.00016927722026593983,0.0001711562799755484,0.00018050459038931876,0.00017335083975922316,0.0031709405593574047,,118799
,,,,,,,0.001,118800
264,0.004355971235781908,0.0002094901428790763,0.0002162333985324949,0.0002218193985754624,0.0002144018217222765,0.003494026605039835,,119249
,,,,,,,0.001,119250
265,0.003916149493306875,0.00022312410874292254,0.00023255133419297636,0.0002374516479903832,0.00022321054711937904,0.002999811200425029,,119699
,,,,,,,0.001,119700
266,0.003533665556460619,0.00020816407050006092,0.00021586350339930505,0.0002201392053393647,0.00021106649364810437,0.0026784315705299377,,120149
,,,,,,,0.001,120150
267,0.0037278190720826387,0.00021557309082709253,0.00022659536625724286,0.0002282690693391487,0.00022350095969159156,0.0028338793199509382,,120599
,,,,,,,0.001,120600
268,0.004173970315605402,0.00023764213256072253,0.0002466732985340059,0.00025293382350355387,0.00024294549075420946,0.0031937744934111834,,121049
,,,,,,,0.001,121050
269,0.003886098274961114,0.00022092595463618636,0.00022510984854307026,0.00023258467263076454,0.00021969503723084927,0.002987782470881939,,121499
,,,,,,,0.001,121500
270,0.004556408617645502,0.00030862982384860516,0.0003194585151504725,0.0003228079294785857,0.0003083772026002407,0.003297135466709733,,121949
,,,,,,,0.001,121950
271,0.004149267449975014,0.00022053514840081334,0.00022498324688058347,0.00023475915077142417,0.00022054155124351382,0.0032484487164765596,,122399
,,,,,,,0.001,122400
272,0.004359043203294277,0.000290621945168823,0.0003045717312488705,0.00030967529164627194,0.000292632554192096,0.0031615407206118107,,122849
,,,,,,,0.001,122850
273,0.003792029805481434,0.00020423551904968917,0.00020668693468905985,0.00021260434004943818,0.00020432462042663246,0.0029641781002283096,,123299
,,,,,,,0.001,123300
274,0.0035089142620563507,0.0001678414409980178,0.00017367533291690052,0.00017727848899085075,0.00017365071107633412,0.0028164670802652836,,123749
,,,,,,,0.001,123750
275,0.005438958294689655,0.00031872664112597704,0.0003341467527206987,0.00033418857492506504,0.0003208132111467421,0.004131079185754061,,124199
,,,,,,,0.001,124200
276,0.0035747175570577383,0.00019884556240867823,0.00020544673316180706,0.00020933430641889572,0.0001988768926821649,0.002762213349342346,,124649
,,,,,,,0.001,124650
277,0.005135374143719673,0.0003150210250169039,0.00031452649272978306,0.00031858086003921926,0.0003072946856264025,0.0038799503818154335,,125099
,,,,,,,0.001,125100
278,0.004108083434402943,0.00026568755856715143,0.0002790622238535434,0.00027856804081238806,0.00026713593979366124,0.0030176276341080666,,125549
,,,,,,,0.001,125550
279,0.003987491596490145,0.0001770419185049832,0.00017759956244844943,0.00018050703511107713,0.00017682550242170691,0.0032755197025835514,,125999
