x,t,u_pred,u_true,error
-7.959183e-01,5.918368e-01,2.122377e-01,2.385910e-01,2.635333e-02
-7.959183e-01,6.122449e-01,2.072511e-01,2.144077e-01,7.156625e-03
-7.959183e-01,6.326531e-01,2.017865e-01,2.105325e-01,8.745968e-03
-7.959183e-01,6.530612e-01,1.962492e-01,1.839347e-01,1.231450e-02
-7.959183e-01,6.734694e-01,1.912289e-01,1.869177e-01,4.311129e-03
-7.959183e-01,6.938776e-01,1.868732e-01,1.744139e-01,1.245935e-02
-7.959183e-01,7.142857e-01,1.830539e-01,1.686618e-01,1.439208e-02
-7.959183e-01,7.346939e-01,1.796137e-01,1.557374e-01,2.387629e-02
-7.959183e-01,7.551020e-01,1.764502e-01,1.674120e-01,9.038210e-03
-7.959183e-01,7.755102e-01,1.735103e-01,1.480655e-01,2.544475e-02
-7.959183e-01,7.959183e-01,1.707640e-01,1.290486e-01,4.171541e-02
-7.959183e-01,8.163266e-01,1.681841e-01,1.572456e-01,1.093847e-02
-7.959183e-01,8.367347e-01,1.657355e-01,1.262483e-01,3.948724e-02
-7.959183e-01,8.571429e-01,1.633764e-01,1.151908e-01,4.818561e-02
-7.959183e-01,8.775510e-01,1.610670e-01,1.133702e-01,4.769684e-02
-7.959183e-01,8.979592e-01,1.587770e-01,1.079531e-01,5.082393e-02
-7.959183e-01,9.183673e-01,1.564903e-01,1.063448e-01,5.014553e-02
-7.959183e-01,9.387755e-01,1.542051e-01,9.504253e-02,5.916252e-02
-7.959183e-01,9.591837e-01,1.519310e-01,9.410606e-02,5.782496e-02
-7.959183e-01,9.795918e-01,1.496850e-01,8.483173e-02,6.485327e-02
-7.959183e-01,1.000000e+00,1.474876e-01,6.501820e-02,8.246938e-02
-7.551020e-01,0.000000e+00,6.972668e-01,7.223935e-01,2.512670e-02
-7.551020e-01,2.040816e-02,6.675851e-01,6.509069e-01,1.667821e-02
-7.551020e-01,4.081633e-02,6.349016e-01,6.449367e-01,1.003510e-02
-7.551020e-01,6.122449e-02,6.064138e-01,6.105201e-01,4.106283e-03
-7.551020e-01,8.163265e-02,5.823249e-01,5.767985e-01,5.526364e-03
-7.551020e-01,1.020408e-01,5.586814e-01,5.491565e-01,9.524941e-03
-7.551020e-01,1.224490e-01,5.348597e-01,5.427208e-01,7.861137e-03
-7.551020e-01,1.428571e-01,5.138056e-01,5.108619e-01,2.943635e-03
-7.551020e-01,1.632653e-01,4.920712e-01,4.804680e-01,1.160324e-02
-7.551020e-01,1.836735e-01,4.739166e-01,4.575060e-01,1.641056e-02
-7.551020e-01,2.040816e-01,4.560122e-01,4.523921e-01,3.620148e-03
-7.551020e-01,2.244898e-01,4.398692e-01,4.450788e-01,5.209565e-03
-7.551020e-01,2.448980e-01,4.264928e-01,4.309341e-01,4.441291e-03
-7.551020e-01,2.653061e-01,4.146037e-01,4.035520e-01,1.105174e-02
-7.551020e-01,2.857143e-01,4.020147e-01,3.904442e-01,1.157048e-02
-7.551020e-01,3.061225e-01,3.872236e-01,3.675327e-01,1.969093e-02
-7.551020e-01,3.265306e-01,3.748622e-01,3.496742e-01,2.518803e-02
-7.551020e-01,3.469388e-01,3.630118e-01,3.751281e-01,1.211634e-02
-7.551020e-01,3.673469e-01,3.521103e-01,3.451971e-01,6.913155e-03
-7.551020e-01,3.877551e-01,3.420607e-01,3.477919e-01,5.731225e-03
-7.551020e-01,4.081632e-01,3.322054e-01,3.312183e-01,9.870827e-04
-7.551020e-01,4.285714e-01,3.225832e-01,3.275525e-01,4.969299e-03
-7.551020e-01,4.489796e-01,3.132795e-01,3.224579e-01,9.178430e-03
-7.551020e-01,4.693877e-01,3.046538e-01,3.441932e-01,3.953940e-02
-7.551020e-01,4.897959e-01,2.965853e-01,2.999052e-01,3.319919e-03
-7.551020e-01,5.102041e-01,2.886239e-01,3.011177e-01,1.249388e-02
-7.551020e-01,5.306122e-01,2.807875e-01,2.644711e-01,1.631638e-02
-7.551020e-01,5.510204e-01,2.733923e-01,2.555324e-01,1.785994e-02
-7.551020e-01,5.714286e-01,2.663086e-01,2.673954e-01,1.086831e-03
